menu_id,restaurant_id,item_name,price,veg
821,42,Gulab Jamun,205,Yes
822,42,Masala Dosa,208,Yes
823,42,Manchurian,107,Yes
824,42,Hakka Noodles,225,No
825,42,Fries,149,Yes
826,42,Paneer Tikka,116,No
827,42,Vada Pav,222,Yes
828,42,Gujarati Thali,115,Yes
829,42,Dal Tadka,159,No
830,42,Rasgulla,230,Yes
831,42,Kadhi Khichdi,248,Yes
832,42,Idli Sambar,175,Yes
833,42,Burger,399,No
834,42,Veg Pizza,362,No
835,42,Butter Naan,108,No
836,42,Cold Coffee,202,Yes
837,42,Chicken Biryani,318,Yes
838,42,Pav Bhaji,143,No
839,42,Chocolate Shake,127,Yes
840,42,Paneer Butter Masala,212,No
841,43,Idli Sambar,132,No
842,43,Pav Bhaji,139,No
843,43,Paneer Butter Masala,326,No
844,43,Chocolate Shake,250,Yes
845,43,Burger,291,Yes
846,43,Rasgulla,212,Yes
847,43,Kadhi Khichdi,353,No
848,43,Hakka Noodles,127,No
849,43,Manchurian,143,Yes
850,43,Chicken Biryani,200,No
851,43,Gulab Jamun,122,Yes
852,43,Veg Pizza,130,No
853,43,Veg Biryani,101,No
854,43,Gujarati Thali,198,No
855,43,Vada Pav,356,Yes
856,43,Cold Coffee,151,No
857,43,Dal Tadka,184,Yes
858,43,Butter Naan,142,No
859,43,Jeera Rice,314,No
860,43,Fries,226,No
861,44,Manchurian,128,Yes
862,44,Dal Tadka,138,Yes
863,44,Idli Sambar,151,Yes
864,44,Butter Naan,337,Yes
865,44,Veg Pizza,256,No
866,44,Kadhi Khichdi,314,No
867,44,Hakka Noodles,289,Yes
868,44,Jeera Rice,130,Yes
869,44,Cold Coffee,178,No
870,44,Chicken Biryani,319,Yes
871,44,Paneer Tikka,207,Yes
872,44,Fries,243,Yes
873,44,Chocolate Shake,288,No
874,44,Gujarati Thali,136,No
875,44,Pav Bhaji,258,No
876,44,Rasgulla,180,Yes
877,44,Masala Dosa,261,Yes
878,44,Burger,323,Yes
879,44,Paneer Butter Masala,310,Yes
880,44,Veg Biryani,165,No
881,45,Vada Pav,264,No
882,45,Butter Naan,152,No
883,45,Kadhi Khichdi,183,Yes
884,45,Jeera Rice,234,Yes
885,45,Hakka Noodles,228,No
886,45,Gujarati Thali,308,Yes
887,45,Chicken Biryani,209,No
888,45,Dal Tadka,104,No
889,45,Gulab Jamun,390,No
890,45,Masala Dosa,379,No
891,45,Pav Bhaji,358,Yes
892,45,Cold Coffee,148,No
893,45,Paneer Butter Masala,367,No
894,45,Burger,376,Yes
895,45,Rasgulla,369,No
896,45,Manchurian,119,Yes
897,45,Veg Biryani,288,Yes
898,45,Fries,89,Yes
899,45,Idli Sambar,235,Yes
900,45,Veg Pizza,317,Yes
901,46,Kadhi Khichdi,100,Yes
902,46,Chicken Biryani,91,Yes
903,46,Pav Bhaji,143,Yes
904,46,Idli Sambar,320,No
905,46,Vada Pav,385,Yes
906,46,Manchurian,330,No
907,46,Veg Pizza,198,No
908,46,Gulab Jamun,386,No
909,46,Burger,280,Yes
910,46,Hakka Noodles,282,Yes
911,46,Chocolate Shake,83,Yes
912,46,Paneer Tikka,125,No
913,46,Gujarati Thali,126,Yes
914,46,Fries,128,No
915,46,Paneer Butter Masala,240,No
916,46,Veg Biryani,252,Yes
917,46,Masala Dosa,96,No
918,46,Dal Tadka,235,Yes
919,46,Cold Coffee,92,Yes
920,46,Rasgulla,104,No
921,47,Cold Coffee,304,No
922,47,Veg Pizza,204,Yes
923,47,Paneer Butter Masala,182,No
924,47,Veg Biryani,196,No
925,47,Hakka Noodles,387,Yes
926,47,Dal Tadka,390,No
927,47,Fries,158,No
928,47,Butter Naan,288,No
929,47,Masala Dosa,283,Yes
930,47,Kadhi Khichdi,98,Yes
931,47,Manchurian,276,No
932,47,Jeera Rice,235,Yes
933,47,Chicken Biryani,279,No
934,47,Gujarati Thali,97,Yes
935,47,Idli Sambar,292,No
936,47,Chocolate Shake,160,Yes
937,47,Rasgulla,258,No
938,47,Paneer Tikka,178,No
939,47,Burger,374,No
940,47,Vada Pav,397,No
941,48,Idli Sambar,325,Yes
942,48,Vada Pav,308,No
943,48,Veg Biryani,256,Yes
944,48,Fries,355,No
945,48,Rasgulla,268,No
946,48,Kadhi Khichdi,107,No
947,48,Manchurian,340,Yes
948,48,Masala Dosa,272,Yes
949,48,Dal Tadka,319,No
950,48,Butter Naan,216,Yes
951,48,Pav Bhaji,299,Yes
952,48,Jeera Rice,186,No
953,48,Burger,255,No
954,48,Hakka Noodles,247,Yes
955,48,Gulab Jamun,396,Yes
956,48,Chocolate Shake,318,Yes
957,48,Cold Coffee,109,No
958,48,Gujarati Thali,159,No
959,48,Veg Pizza,183,Yes
960,48,Paneer Tikka,268,Yes
961,49,Chocolate Shake,244,Yes
962,49,Jeera Rice,81,No
963,49,Paneer Tikka,373,No
964,49,Masala Dosa,253,No
965,49,Gulab Jamun,240,Yes
966,49,Paneer Butter Masala,151,Yes
967,49,Pav Bhaji,372,Yes
968,49,Vada Pav,292,Yes
969,49,Burger,154,No
970,49,Kadhi Khichdi,312,Yes
971,49,Manchurian,221,Yes
972,49,Chicken Biryani,131,No
973,49,Veg Biryani,171,Yes
974,49,Fries,104,No
975,49,Dal Tadka,296,No
976,49,Hakka Noodles,208,No
977,49,Gujarati Thali,322,No
978,49,Cold Coffee,108,No
979,49,Veg Pizza,216,No
980,49,Rasgulla,326,No
981,50,Fries,378,No
982,50,Paneer Butter Masala,95,Yes
983,50,Manchurian,345,Yes
984,50,Gujarati Thali,304,Yes
985,50,Veg Biryani,347,No
986,50,Hakka Noodles,123,No
987,50,Chicken Biryani,284,No
988,50,Masala Dosa,92,Yes
989,50,Idli Sambar,332,No
990,50,Vada Pav,224,Yes
991,50,Burger,363,Yes
992,50,Chocolate Shake,207,Yes
993,50,Veg Pizza,267,No
994,50,Rasgulla,210,No
995,50,Kadhi Khichdi,300,Yes
996,50,Cold Coffee,301,No
997,50,Gulab Jamun,173,Yes
998,50,Pav Bhaji,319,No
999,50,Paneer Tikka,249,Yes
1000,50,Jeera Rice,85,Yes
1001,51,Masala Dosa,261,No
1002,51,Dal Tadka,359,No
1003,51,Rasgulla,193,Yes
1004,51,Butter Naan,144,Yes
1005,51,Fries,112,Yes
1006,51,Chocolate Shake,245,Yes
1007,51,Gujarati Thali,115,Yes
1008,51,Kadhi Khichdi,248,No
1009,51,Cold Coffee,351,Yes
1010,51,Manchurian,336,No
1011,51,Jeera Rice,252,No
1012,51,Vada Pav,133,No
1013,51,Paneer Butter Masala,226,No
1014,51,Veg Pizza,382,Yes
1015,51,Idli Sambar,322,No
1016,51,Gulab Jamun,312,No
1017,51,Veg Biryani,328,Yes
1018,51,Hakka Noodles,270,Yes
1019,51,Paneer Tikka,214,Yes
1020,51,Chicken Biryani,184,No
1021,52,Kadhi Khichdi,101,Yes
1022,52,Masala Dosa,272,Yes
1023,52,Cold Coffee,282,Yes
1024,52,Chicken Biryani,300,Yes
1025,52,Rasgulla,177,Yes
1026,52,Burger,134,Yes
1027,52,Manchurian,321,Yes
1028,52,Fries,96,Yes
1029,52,Hakka Noodles,375,No
1030,52,Vada Pav,182,Yes
1031,52,Paneer Butter Masala,297,No
1032,52,Gujarati Thali,234,No
1033,52,Pav Bhaji,198,No
1034,52,Butter Naan,211,No
1035,52,Veg Biryani,358,Yes
1036,52,Jeera Rice,248,Yes
1037,52,Dal Tadka,369,No
1038,52,Paneer Tikka,189,No
1039,52,Chocolate Shake,305,No
1040,52,Veg Pizza,247,Yes
1041,53,Masala Dosa,225,No
1042,53,Veg Pizza,321,No
1043,53,Paneer Butter Masala,277,Yes
1044,53,Dal Tadka,315,No
1045,53,Jeera Rice,105,Yes
1046,53,Burger,90,No
1047,53,Kadhi Khichdi,166,No
1048,53,Manchurian,129,Yes
1049,53,Hakka Noodles,295,No
1050,53,Rasgulla,82,Yes
1051,53,Gulab Jamun,123,No
1052,53,Veg Biryani,251,No
1053,53,Chicken Biryani,358,Yes
1054,53,Chocolate Shake,121,No
1055,53,Paneer Tikka,365,Yes
1056,53,Gujarati Thali,392,No
1057,53,Pav Bhaji,285,Yes
1058,53,Butter Naan,198,Yes
1059,53,Idli Sambar,241,Yes
1060,53,Cold Coffee,119,No
1061,54,Jeera Rice,227,Yes
1062,54,Burger,276,Yes
1063,54,Vada Pav,343,No
1064,54,Pav Bhaji,314,No
1065,54,Cold Coffee,366,Yes
1066,54,Paneer Tikka,335,No
1067,54,Fries,150,Yes
1068,54,Idli Sambar,127,No
1069,54,Manchurian,286,No
1070,54,Dal Tadka,143,No
1071,54,Gujarati Thali,308,Yes
1072,54,Paneer Butter Masala,267,Yes
1073,54,Kadhi Khichdi,119,No
1074,54,Hakka Noodles,280,Yes
1075,54,Butter Naan,309,No
1076,54,Veg Pizza,218,Yes
1077,54,Chocolate Shake,263,No
1078,54,Rasgulla,377,Yes
1079,54,Masala Dosa,129,No
1080,54,Chicken Biryani,239,No
1081,55,Veg Pizza,367,Yes
1082,55,Vada Pav,214,Yes
1083,55,Pav Bhaji,399,Yes
1084,55,Butter Naan,211,Yes
1085,55,Gujarati Thali,331,Yes
1086,55,Gulab Jamun,173,No
1087,55,Fries,236,Yes
1088,55,Rasgulla,88,No
1089,55,Hakka Noodles,257,No
1090,55,Paneer Tikka,324,No
1091,55,Manchurian,340,Yes
1092,55,Kadhi Khichdi,376,Yes
1093,55,Masala Dosa,344,Yes
1094,55,Jeera Rice,388,Yes
1095,55,Dal Tadka,133,Yes
1096,55,Chocolate Shake,239,No
1097,55,Paneer Butter Masala,118,Yes
1098,55,Idli Sambar,400,No
1099,55,Burger,358,No
1100,55,Chicken Biryani,198,Yes
1101,56,Burger,170,Yes
1102,56,Hakka Noodles,121,Yes
1103,56,Gujarati Thali,324,No
1104,56,Vada Pav,232,Yes
1105,56,Rasgulla,358,No
1106,56,Chicken Biryani,339,Yes
1107,56,Idli Sambar,122,Yes
1108,56,Manchurian,115,Yes
1109,56,Jeera Rice,202,No
1110,56,Dal Tadka,177,No
1111,56,Cold Coffee,273,No
1112,56,Veg Biryani,247,No
1113,56,Chocolate Shake,330,Yes
1114,56,Masala Dosa,377,Yes
1115,56,Fries,145,No
1116,56,Pav Bhaji,399,Yes
1117,56,Butter Naan,293,Yes
1118,56,Gulab Jamun,249,No
1119,56,Paneer Butter Masala,267,No
1120,56,Kadhi Khichdi,223,Yes
1121,57,Dal Tadka,300,No
1122,57,Vada Pav,188,No
1123,57,Cold Coffee,246,No
1124,57,Gulab Jamun,164,Yes
1125,57,Paneer Butter Masala,199,Yes
1126,57,Hakka Noodles,253,Yes
1127,57,Gujarati Thali,253,No
1128,57,Chocolate Shake,215,Yes
1129,57,Chicken Biryani,121,No
1130,57,Burger,372,No
1131,57,Idli Sambar,328,No
1132,57,Fries,310,No
1133,57,Pav Bhaji,96,No
1134,57,Veg Biryani,214,No
1135,57,Kadhi Khichdi,196,Yes
1136,57,Paneer Tikka,226,No
1137,57,Manchurian,353,Yes
1138,57,Butter Naan,254,No
1139,57,Rasgulla,251,No
1140,57,Jeera Rice,257,No
1141,58,Cold Coffee,324,Yes
1142,58,Masala Dosa,252,No
1143,58,Rasgulla,366,No
1144,58,Gujarati Thali,351,No
1145,58,Gulab Jamun,96,No
1146,58,Chicken Biryani,147,No
1147,58,Chocolate Shake,237,Yes
1148,58,Kadhi Khichdi,353,No
1149,58,Paneer Butter Masala,353,No
1150,58,Jeera Rice,277,No
1151,58,Butter Naan,352,No
1152,58,Pav Bhaji,270,Yes
1153,58,Burger,148,No
1154,58,Manchurian,232,Yes
1155,58,Vada Pav,216,No
1156,58,Paneer Tikka,217,No
1157,58,Veg Biryani,383,Yes
1158,58,Hakka Noodles,185,Yes
1159,58,Dal Tadka,314,No
1160,58,Idli Sambar,205,No
1161,59,Vada Pav,355,Yes
1162,59,Masala Dosa,139,No
1163,59,Pav Bhaji,134,Yes
1164,59,Paneer Butter Masala,271,Yes
1165,59,Kadhi Khichdi,203,Yes
1166,59,Paneer Tikka,215,Yes
1167,59,Manchurian,256,Yes
1168,59,Gulab Jamun,182,No
1169,59,Hakka Noodles,121,Yes
1170,59,Chicken Biryani,371,No
1171,59,Jeera Rice,108,No
1172,59,Dal Tadka,328,No
1173,59,Veg Pizza,158,No
1174,59,Veg Biryani,214,No
1175,59,Gujarati Thali,216,No
1176,59,Butter Naan,245,No
1177,59,Burger,89,No
1178,59,Idli Sambar,162,Yes
1179,59,Cold Coffee,166,Yes
1180,59,Chocolate Shake,143,No
1181,60,Butter Naan,245,Yes
1182,60,Chicken Biryani,114,No
1183,60,Paneer Butter Masala,234,No
1184,60,Manchurian,340,Yes
1185,60,Jeera Rice,142,Yes
1186,60,Pav Bhaji,144,No
1187,60,Gulab Jamun,86,Yes
1188,60,Cold Coffee,149,Yes
1189,60,Masala Dosa,129,Yes
1190,60,Rasgulla,250,Yes
1191,60,Paneer Tikka,166,No
1192,60,Veg Pizza,278,No
1193,60,Gujarati Thali,331,Yes
1194,60,Burger,374,Yes
1195,60,Idli Sambar,154,No
1196,60,Fries,129,Yes
1197,60,Vada Pav,142,No
1198,60,Veg Biryani,358,No
1199,60,Dal Tadka,192,No
1200,60,Chocolate Shake,289,No
1201,61,Idli Sambar,103,No
1202,61,Manchurian,171,Yes
1203,61,Pav Bhaji,167,No
1204,61,Veg Biryani,154,No
1205,61,Veg Pizza,191,No
1206,61,Paneer Butter Masala,105,No
1207,61,Dal Tadka,107,No
1208,61,Hakka Noodles,238,Yes
1209,61,Chocolate Shake,181,No
1210,61,Vada Pav,315,Yes
1211,61,Burger,178,Yes
1212,61,Gujarati Thali,129,Yes
1213,61,Fries,291,Yes
1214,61,Cold Coffee,94,Yes
1215,61,Paneer Tikka,150,No
1216,61,Kadhi Khichdi,111,No
1217,61,Jeera Rice,333,No
1218,61,Gulab Jamun,184,No
1219,61,Masala Dosa,177,No
1220,61,Rasgulla,292,Yes
1221,62,Paneer Tikka,137,No
1222,62,Burger,242,No
1223,62,Chocolate Shake,181,Yes
1224,62,Gulab Jamun,235,No
1225,62,Dal Tadka,186,Yes
1226,62,Chicken Biryani,129,No
1227,62,Cold Coffee,357,Yes
1228,62,Veg Pizza,332,No
1229,62,Rasgulla,335,No
1230,62,Manchurian,270,Yes
1231,62,Masala Dosa,137,No
1232,62,Butter Naan,305,No
1233,62,Hakka Noodles,318,No
1234,62,Vada Pav,176,No
1235,62,Kadhi Khichdi,359,Yes
1236,62,Jeera Rice,160,Yes
1237,62,Pav Bhaji,220,No
1238,62,Idli Sambar,379,Yes
1239,62,Fries,109,Yes
1240,62,Gujarati Thali,180,No
1241,63,Masala Dosa,156,No
1242,63,Pav Bhaji,389,Yes
1243,63,Chocolate Shake,379,No
1244,63,Chicken Biryani,204,Yes
1245,63,Veg Biryani,168,Yes
1246,63,Fries,290,Yes
1247,63,Cold Coffee,351,No
1248,63,Gujarati Thali,307,No
1249,63,Butter Naan,99,Yes
1250,63,Idli Sambar,245,Yes
1251,63,Dal Tadka,332,No
1252,63,Vada Pav,184,Yes
1253,63,Manchurian,334,Yes
1254,63,Paneer Butter Masala,170,Yes
1255,63,Hakka Noodles,360,No
1256,63,Gulab Jamun,203,Yes
1257,63,Rasgulla,161,No
1258,63,Paneer Tikka,355,Yes
1259,63,Burger,200,No
1260,63,Jeera Rice,258,Yes
1261,64,Chocolate Shake,88,Yes
1262,64,Chicken Biryani,391,Yes
1263,64,Veg Biryani,398,Yes
1264,64,Pav Bhaji,382,Yes
1265,64,Manchurian,331,Yes
1266,64,Butter Naan,90,Yes
1267,64,Kadhi Khichdi,120,Yes
1268,64,Rasgulla,371,No
1269,64,Dal Tadka,155,Yes
1270,64,Idli Sambar,291,No
1271,64,Burger,344,Yes
1272,64,Jeera Rice,309,Yes
1273,64,Vada Pav,231,Yes
1274,64,Cold Coffee,395,Yes
1275,64,Gujarati Thali,132,Yes
1276,64,Veg Pizza,381,Yes
1277,64,Gulab Jamun,291,Yes
1278,64,Hakka Noodles,229,Yes
1279,64,Fries,116,Yes
1280,64,Paneer Tikka,285,Yes
1281,65,Dal Tadka,347,No
1282,65,Masala Dosa,292,No
1283,65,Fries,219,No
1284,65,Gujarati Thali,226,No
1285,65,Chicken Biryani,341,No
1286,65,Cold Coffee,331,Yes
1287,65,Paneer Tikka,215,No
1288,65,Veg Biryani,257,Yes
1289,65,Jeera Rice,84,Yes
1290,65,Rasgulla,249,Yes
1291,65,Butter Naan,339,Yes
1292,65,Burger,93,Yes
1293,65,Paneer Butter Masala,176,Yes
1294,65,Gulab Jamun,296,Yes
1295,65,Veg Pizza,124,No
1296,65,Manchurian,148,Yes
1297,65,Chocolate Shake,142,Yes
1298,65,Vada Pav,86,Yes
1299,65,Kadhi Khichdi,234,Yes
1300,65,Hakka Noodles,378,No
1301,66,Vada Pav,245,No
1302,66,Paneer Tikka,307,Yes
1303,66,Masala Dosa,353,No
1304,66,Hakka Noodles,307,Yes
1305,66,Idli Sambar,190,No
1306,66,Jeera Rice,370,Yes
1307,66,Veg Biryani,83,No
1308,66,Manchurian,80,Yes
1309,66,Butter Naan,261,No
1310,66,Burger,330,No
1311,66,Chocolate Shake,319,Yes
1312,66,Chicken Biryani,245,Yes
1313,66,Fries,211,No
1314,66,Dal Tadka,151,Yes
1315,66,Pav Bhaji,182,No
1316,66,Rasgulla,346,No
1317,66,Gujarati Thali,85,No
1318,66,Cold Coffee,208,Yes
1319,66,Veg Pizza,276,Yes
1320,66,Gulab Jamun,229,Yes
1321,67,Veg Biryani,192,No
1322,67,Kadhi Khichdi,344,No
1323,67,Pav Bhaji,378,No
1324,67,Dal Tadka,240,No
1325,67,Chocolate Shake,395,Yes
1326,67,Veg Pizza,281,No
1327,67,Rasgulla,227,No
1328,67,Manchurian,163,No
1329,67,Vada Pav,252,No
1330,67,Masala Dosa,103,Yes
1331,67,Gulab Jamun,105,Yes
1332,67,Paneer Butter Masala,179,No
1333,67,Gujarati Thali,359,No
1334,67,Chicken Biryani,142,No
1335,67,Butter Naan,397,Yes
1336,67,Cold Coffee,285,Yes
1337,67,Idli Sambar,264,Yes
1338,67,Hakka Noodles,353,No
1339,67,Paneer Tikka,194,No
1340,67,Jeera Rice,313,No
1341,68,Hakka Noodles,299,No
1342,68,Gulab Jamun,213,Yes
1343,68,Rasgulla,365,No
1344,68,Idli Sambar,243,Yes
1345,68,Paneer Tikka,161,Yes
1346,68,Gujarati Thali,244,Yes
1347,68,Pav Bhaji,185,No
1348,68,Kadhi Khichdi,334,No
1349,68,Jeera Rice,90,No
1350,68,Butter Naan,92,Yes
1351,68,Dal Tadka,254,Yes
1352,68,Cold Coffee,301,Yes
1353,68,Burger,335,Yes
1354,68,Veg Biryani,284,No
1355,68,Paneer Butter Masala,391,No
1356,68,Fries,268,No
1357,68,Manchurian,297,Yes
1358,68,Chicken Biryani,315,Yes
1359,68,Veg Pizza,335,Yes
1360,68,Chocolate Shake,228,Yes
1361,69,Burger,386,No
1362,69,Idli Sambar,170,Yes
1363,69,Masala Dosa,245,No
1364,69,Manchurian,378,No
1365,69,Pav Bhaji,116,Yes
1366,69,Chocolate Shake,316,No
1367,69,Gulab Jamun,383,Yes
1368,69,Chicken Biryani,320,No
1369,69,Paneer Butter Masala,208,Yes
1370,69,Paneer Tikka,215,Yes
1371,69,Veg Pizza,205,Yes
1372,69,Dal Tadka,96,No
1373,69,Rasgulla,375,No
1374,69,Veg Biryani,303,No
1375,69,Butter Naan,146,No
1376,69,Hakka Noodles,94,No
1377,69,Kadhi Khichdi,164,No
1378,69,Cold Coffee,246,No
1379,69,Gujarati Thali,352,No
1380,69,Fries,325,No
1381,70,Pav Bhaji,193,Yes
1382,70,Kadhi Khichdi,240,Yes
1383,70,Manchurian,313,No
1384,70,Dal Tadka,122,No
1385,70,Vada Pav,399,Yes
1386,70,Veg Biryani,344,No
1387,70,Butter Naan,173,No
1388,70,Veg Pizza,285,Yes
1389,70,Idli Sambar,368,Yes
1390,70,Chicken Biryani,257,Yes
1391,70,Hakka Noodles,182,Yes
1392,70,Fries,336,Yes
1393,70,Cold Coffee,283,No
1394,70,Burger,186,Yes
1395,70,Masala Dosa,175,No
1396,70,Gujarati Thali,261,No
1397,70,Paneer Butter Masala,110,Yes
1398,70,Rasgulla,94,Yes
1399,70,Jeera Rice,258,No
1400,70,Paneer Tikka,195,Yes
1401,71,Paneer Butter Masala,345,Yes
1402,71,Hakka Noodles,144,No
1403,71,Gujarati Thali,285,Yes
1404,71,Veg Biryani,154,No
1405,71,Pav Bhaji,311,No
1406,71,Idli Sambar,217,No
1407,71,Kadhi Khichdi,159,No
1408,71,Butter Naan,124,No
1409,71,Chocolate Shake,395,Yes
1410,71,Masala Dosa,319,No
1411,71,Gulab Jamun,358,No
1412,71,Dal Tadka,217,No
1413,71,Paneer Tikka,102,Yes
1414,71,Rasgulla,109,No
1415,71,Fries,359,No
1416,71,Veg Pizza,361,No
1417,71,Chicken Biryani,258,No
1418,71,Vada Pav,96,Yes
1419,71,Manchurian,116,Yes
1420,71,Burger,251,Yes
1421,72,Rasgulla,96,Yes
1422,72,Dal Tadka,109,Yes
1423,72,Manchurian,165,Yes
1424,72,Gulab Jamun,101,Yes
1425,72,Paneer Tikka,265,Yes
1426,72,Chocolate Shake,337,Yes
1427,72,Pav Bhaji,113,Yes
1428,72,Butter Naan,269,No
1429,72,Paneer Butter Masala,288,No
1430,72,Veg Pizza,217,Yes
1431,72,Cold Coffee,197,No
1432,72,Chicken Biryani,142,Yes
1433,72,Burger,136,Yes
1434,72,Jeera Rice,129,Yes
1435,72,Fries,272,No
1436,72,Hakka Noodles,86,Yes
1437,72,Idli Sambar,318,Yes
1438,72,Kadhi Khichdi,100,Yes
1439,72,Gujarati Thali,370,Yes
1440,72,Masala Dosa,136,Yes
1441,73,Chicken Biryani,128,No
1442,73,Masala Dosa,236,No
1443,73,Burger,143,No
1444,73,Cold Coffee,286,No
1445,73,Butter Naan,258,No
1446,73,Dal Tadka,131,Yes
1447,73,Rasgulla,386,Yes
1448,73,Kadhi Khichdi,304,Yes
1449,73,Vada Pav,367,Yes
1450,73,Hakka Noodles,137,Yes
1451,73,Gujarati Thali,142,Yes
1452,73,Pav Bhaji,396,No
1453,73,Fries,145,Yes
1454,73,Idli Sambar,315,No
1455,73,Paneer Tikka,189,No
1456,73,Veg Biryani,146,Yes
1457,73,Chocolate Shake,83,Yes
1458,73,Manchurian,162,No
1459,73,Gulab Jamun,204,Yes
1460,73,Paneer Butter Masala,101,Yes
1461,74,Fries,217,Yes
1462,74,Dal Tadka,175,No
1463,74,Gulab Jamun,166,No
1464,74,Chocolate Shake,165,Yes
1465,74,Vada Pav,106,Yes
1466,74,Cold Coffee,386,No
1467,74,Masala Dosa,180,Yes
1468,74,Butter Naan,105,No
1469,74,Burger,233,No
1470,74,Veg Biryani,261,No
1471,74,Chicken Biryani,147,No
1472,74,Pav Bhaji,229,Yes
1473,74,Jeera Rice,346,No
1474,74,Kadhi Khichdi,244,Yes
1475,74,Rasgulla,399,Yes
1476,74,Manchurian,274,Yes
1477,74,Gujarati Thali,359,No
1478,74,Hakka Noodles,306,Yes
1479,74,Paneer Butter Masala,368,Yes
1480,74,Idli Sambar,364,Yes
1481,75,Hakka Noodles,147,Yes
1482,75,Masala Dosa,143,No
1483,75,Cold Coffee,224,Yes
1484,75,Paneer Butter Masala,291,Yes
1485,75,Gujarati Thali,331,Yes
1486,75,Butter Naan,177,No
1487,75,Burger,259,No
1488,75,Rasgulla,376,No
1489,75,Veg Pizza,219,No
1490,75,Manchurian,260,No
1491,75,Gulab Jamun,380,No
1492,75,Chocolate Shake,273,Yes
1493,75,Dal Tadka,270,No
1494,75,Pav Bhaji,169,No
1495,75,Kadhi Khichdi,288,No
1496,75,Vada Pav,173,No
1497,75,Veg Biryani,239,No
1498,75,Paneer Tikka,136,No
1499,75,Idli Sambar,392,Yes
1500,75,Chicken Biryani,179,Yes
1501,76,Veg Biryani,108,No
1502,76,Veg Pizza,276,Yes
1503,76,Vada Pav,108,Yes
1504,76,Burger,354,No
1505,76,Chocolate Shake,193,No
1506,76,Paneer Tikka,220,No
1507,76,Dal Tadka,289,Yes
1508,76,Hakka Noodles,87,No
1509,76,Cold Coffee,188,Yes
1510,76,Manchurian,166,Yes
1511,76,Fries,291,Yes
1512,76,Kadhi Khichdi,123,Yes
1513,76,Jeera Rice,343,No
1514,76,Masala Dosa,240,Yes
1515,76,Butter Naan,262,Yes
1516,76,Rasgulla,285,Yes
1517,76,Gulab Jamun,394,No
1518,76,Pav Bhaji,137,No
1519,76,Gujarati Thali,157,No
1520,76,Chicken Biryani,180,Yes
1521,77,Masala Dosa,87,No
1522,77,Veg Biryani,149,Yes
1523,77,Jeera Rice,274,Yes
1524,77,Burger,122,No
1525,77,Manchurian,137,No
1526,77,Cold Coffee,375,Yes
1527,77,Chicken Biryani,395,Yes
1528,77,Paneer Tikka,115,Yes
1529,77,Idli Sambar,315,No
1530,77,Gujarati Thali,306,No
1531,77,Paneer Butter Masala,334,Yes
1532,77,Hakka Noodles,265,Yes
1533,77,Gulab Jamun,238,No
1534,77,Butter Naan,166,No
1535,77,Dal Tadka,100,No
1536,77,Fries,338,No
1537,77,Vada Pav,112,Yes
1538,77,Pav Bhaji,241,Yes
1539,77,Rasgulla,291,No
1540,77,Kadhi Khichdi,234,Yes
1541,78,Vada Pav,382,Yes
1542,78,Fries,105,Yes
1543,78,Gulab Jamun,360,No
1544,78,Rasgulla,276,Yes
1545,78,Manchurian,311,No
1546,78,Masala Dosa,167,No
1547,78,Chocolate Shake,110,Yes
1548,78,Paneer Butter Masala,211,No
1549,78,Butter Naan,306,Yes
1550,78,Dal Tadka,308,No
1551,78,Burger,246,No
1552,78,Veg Pizza,142,No
1553,78,Kadhi Khichdi,104,No
1554,78,Idli Sambar,107,Yes
1555,78,Jeera Rice,313,No
1556,78,Gujarati Thali,331,Yes
1557,78,Chicken Biryani,346,Yes
1558,78,Paneer Tikka,364,Yes
1559,78,Cold Coffee,132,No
1560,78,Veg Biryani,242,No
1561,79,Veg Biryani,197,Yes
1562,79,Hakka Noodles,217,No
1563,79,Paneer Butter Masala,229,No
1564,79,Burger,366,Yes
1565,79,Gujarati Thali,297,No
1566,79,Dal Tadka,236,No
1567,79,Cold Coffee,316,No
1568,79,Fries,211,No
1569,79,Gulab Jamun,172,Yes
1570,79,Kadhi Khichdi,278,Yes
1571,79,Masala Dosa,339,No
1572,79,Jeera Rice,341,No
1573,79,Chocolate Shake,332,No
1574,79,Vada Pav,249,No
1575,79,Idli Sambar,111,No
1576,79,Manchurian,147,Yes
1577,79,Butter Naan,161,No
1578,79,Paneer Tikka,350,No
1579,79,Veg Pizza,277,Yes
1580,79,Rasgulla,143,Yes
1581,80,Idli Sambar,338,Yes
1582,80,Veg Pizza,181,No
1583,80,Rasgulla,140,Yes
1584,80,Butter Naan,345,Yes
1585,80,Pav Bhaji,82,No
1586,80,Dal Tadka,150,Yes
1587,80,Hakka Noodles,315,No
1588,80,Jeera Rice,339,No
1589,80,Cold Coffee,209,Yes
1590,80,Kadhi Khichdi,309,No
1591,80,Vada Pav,236,No
1592,80,Veg Biryani,380,Yes
1593,80,Chicken Biryani,156,No
1594,80,Paneer Butter Masala,328,Yes
1595,80,Manchurian,333,Yes
1596,80,Fries,400,Yes
1597,80,Burger,248,Yes
1598,80,Gujarati Thali,91,Yes
1599,80,Gulab Jamun,333,Yes
1600,80,Paneer Tikka,356,No
1601,81,Chocolate Shake,363,No
1602,81,Vada Pav,171,No
1603,81,Gujarati Thali,376,No
1604,81,Veg Biryani,165,No
1605,81,Kadhi Khichdi,128,No
1606,81,Dal Tadka,165,No
1607,81,Pav Bhaji,377,Yes
